"Country","Region","Subregion","Indicator","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female Homicide Rate",,,,,,,,,,,,,,,,,,,3,1.3,2.3,1,1.2,0.4,1.3,1.1,0.9,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Firearms Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Sharp Objects Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Other Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Unknown Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo under UNSCR 1244","Europe","Southern Europe","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Homicide Total Count",,,,,,,16,,,,,39,23,29,43,41,45,59,38,49,60,59,61,,,,,
"Kuwait","Asia","Western Asia","Homicide Rate",,,,,,,1,,,,,1.8,1.1,1.3,1.9,1.8,1.9,2.4,1.4,1.7,2,1.8,1.8,,,,,
"Kuwait","Asia","Western Asia","Male Homicide Count",,,,,,,,,,,,,,24,32,25,39,47,27,37,47,48,51,,,,,
"Kuwait","Asia","Western Asia","Female Homicide Count",,,,,,,,,,,,,,5,11,16,6,12,11,12,13,11,10,,,,,
"Kuwait","Asia","Western Asia","Male Homicide Rate",,,,,,,,,,,,,,1.9,2.5,1.9,2.8,3.2,1.7,2.3,2.7,2.6,2.6,,,,,
"Kuwait","Asia","Western Asia","Female Homicide Rate",,,,,,,,,,,,,,0.6,1.2,1.7,0.6,1.2,1,1,1,0.8,0.7,,,,,
"Kuwait","Asia","Western Asia","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Firearms Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Sharp Objects Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Other Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Unknown Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","Asia","Western Asia","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Homicide Total Count",603,366,468,548,546,535,519,439,425,433,430,386,411,420,419,491,446,416,417,419,909,467,380,301,320,305,267,256
"Kyrgyzstan","Asia","Central Asia","Homicide Rate",13.8,8.3,10.5,12.2,12.1,11.7,11.2,9.3,8.9,8.9,8.7,7.8,8.2,8.4,8.3,9.7,8.7,8,7.9,7.8,16.8,8.5,6.8,5.3,5.5,5.2,4.5,4.2
"Kyrgyzstan","Asia","Central Asia","Male Homicide Count",,,,,,,,,,,354,318,332,326,330,385,357,318,330,288,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Female Homicide Count",,,,,,,,,,,76,68,79,94,89,106,89,98,87,131,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Male Homicide Rate",,,,,,,,,,,14.5,13,13.4,13.1,13.2,15.3,14.1,12.4,12.7,10.9,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Female Homicide Rate",,,,,,,,,,,3.1,2.7,3.1,3.7,3.5,4.1,3.4,3.7,3.3,4.9,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Female 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Female 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyrgyzstan","Asia","Central Asia","Homicide by Firearms",,,,,,,,,,,,,,,,43,,,,,,,11,13,22,,,
"Kyrgyzstan","Asia","Central Asia","Homicide by Sharp Objects",,,,,,,,,,,,,,,,161,,,,,,,107,67,79,,,
"Kyrgyzstan","Asia","Central Asia","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,98,,,,,,,90,69,66,,,
"Kyrgyzstan","Asia","Central Asia","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,117,,,,,,,93,56,48,,,
"Kyrgyzstan","Asia","Central Asia","Firearms Rate",,,,,,,,,,,,,,,,0.9,,,,,,,0.2,0.2,0.4,,,
"Kyrgyzstan","Asia","Central Asia","Sharp Objects Rate",,,,,,,,,,,,,,,,3.2,,,,,,,1.9,1.2,1.4,,,
"Kyrgyzstan","Asia","Central Asia","Other Mechanism Rate",,,,,,,,,,,,,,,,1.9,,,,,,,1.6,1.2,1.1,,,
"Kyrgyzstan","Asia","Central Asia","Unknown Mechanism Rate",,,,,,,,,,,,,,,,2.3,,,,,,,1.7,1,0.8,,,
"Kyrgyzstan","Asia","Central Asia","Male Homicide by Firearms",,,,,,,,,,,,,,,,41,,,,,,,11,10,21,,,
"Kyrgyzstan","Asia","Central Asia","Female Homicide by Firearms",,,,,,,,,,,,,,,,2,,,,,,,0,3,1,,,
"Kyrgyzstan","Asia","Central Asia","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,129,,,,,,,76,57,56,,,
"Kyrgyzstan","Asia","Central Asia","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,32,,,,,,,30,10,23,,,
"Kyrgyzstan","Asia","Central Asia","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,65,,,,,,,69,49,44,,,
"Kyrgyzstan","Asia","Central Asia","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,32,,,,,,,21,20,22,,,
"Kyrgyzstan","Asia","Central Asia","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,88,,,,,,,73,42,39,,,
"Kyrgyzstan","Asia","Central Asia","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,30,,,,,,,21,14,9,,,
"Kyrgyzstan","Asia","Central Asia","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,1.6,,,,,,,0.4,0.4,0.7,,,
"Kyrgyzstan","Asia","Central Asia","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,0.1,,,,,,,0,0.1,0,,,
"Kyrgyzstan","Asia","Central Asia","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,5.1,,,,,,,2.8,2,2,,,
"Kyrgyzstan","Asia","Central Asia","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,1.3,,,,,,,1.1,0.4,0.8,,,
"Kyrgyzstan","Asia","Central Asia","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,2.6,,,,,,,2.5,1.8,1.5,,,
"Kyrgyzstan","Asia","Central Asia","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,1.3,,,,,,,0.7,0.7,0.8,,,
"Kyrgyzstan","Asia","Central Asia","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,3.5,,,,,,,2.6,1.5,1.4,,,
"Kyrgyzstan","Asia","Central Asia","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,1.2,,,,,,,0.7,0.5,0.3,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Homicide Total Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male Homicide Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female Homicide Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Firearms Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Sharp Objects Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Other Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Unknown Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao People's Democratic Republic","Asia","South-Eastern Asia","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia","Europe","Northern Europe","Homicide Total Count",,,259,387,348,288,268,272,250,229,238,219,214,202,181,126,128,94,99,108,70,69,70,50,64,67,69,81
"Latvia","Europe","Northern Europe","Homicide Rate",,,9.9,15,13.7,11.5,10.8,11.1,10.3,9.5,10,9.3,9.2,8.8,7.9,5.6,5.8,4.3,4.6,5,3.3,3.3,3.4,2.5,3.2,3.4,3.5,4.2
"Latvia","Europe","Northern Europe","Male Homicide Count",,,,,,,,,,,,,,,,,,,,,,,33,26,27,38,,41
"Latvia","Europe","Northern Europe","Female Homicide Count",,,,,,,,,,,,,,,,,,,,,,,37,24,37,29,,40
"Latvia","Europe","Northern Europe","Male Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,3.5,2.8,3,4.1,,4.6
"Latvia","Europe","Northern Europe","Female Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,3.3,2.2,3.4,2.7,,3.8
"Latvia","Europe","Northern Europe","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,8,,,
"Latvia","Europe","Northern Europe","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,4,,,
"Latvia","Europe","Northern Europe","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,5,,,
"Latvia","Europe","Northern Europe","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,7,,,
"Latvia","Europe","Northern Europe","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,3,,,
"Latvia","Europe","Northern Europe","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,0,,,
"Latvia","Europe","Northern Europe","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,8,,,
"Latvia","Europe","Northern Europe","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,12,,,
