"Level","UNODC_Name","Region","Subregion","Variable","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Country","Grenada","Americas","Caribbean","Estimated victims by firearm",,,,,,,,,,,,,,,,1.375,1,2,1,0,0,0,0,0,0,0,1.1,0.459736051749885
"Country","Grenada","Americas","Caribbean","Estimated victims by knife or sharp objects",,,,,,,,,,,,,,,,8.25,6,6,14,6,9,3,10,4,4,4,4.4,4.72708780355269
"Country","Grenada","Americas","Caribbean","Estimated victims by other mechanisms",,,,,,,,,,,,,,,,1.375,5,3,1,1,1,1,4,2,4,2,0,1.65621934311243
"Country","Grenada","Americas","Caribbean","Estimated victims by unknown mechanisms",,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5.5,2.28175715896352
"Country","Guadeloupe","Americas","Caribbean","Estimates - Population",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Total Population",385878,390069,393465,396429,399470,402937,406977,411444,416089,420582,424646,428220,431359,434191,436885,439552,442257,444910,447345,449333,450718,451447,451602,451338,450884,450418,450015.4,450000
"Country","Guadeloupe","Americas","Caribbean","Male Population",189422,191242,192622,193726,194817,196075,197516,199089,200795,202619,204526,206560,208698,210696,212261,213177,213340,212855,211966,211008,210242,209771,209504,209372,209249,209035,208848.156909804,208000
"Country","Guadeloupe","Americas","Caribbean","Female Population",196455,198826,200839,202695,204646,206869,209468,212353,215295,217958,220123,221657,222660,223494,224626,226379,228917,232058,235378,238325,240469,241677,242102,241958,241635,241376,241160.249347051,241000
"Country","Guadeloupe","Americas","Caribbean","Males 0 to 14",53140,53161,52815,52099,51394,51034,50616,50769,51259,51792,52253,52595,53013,53369,53520,53359,53274,52911,52267,51514,50826,49282,47992,46877,45793,44683,44643.0607084974,44461.7599923457
"Country","Guadeloupe","Americas","Caribbean","Males 15 to 29",55814,54953,54049,53393,52937,52443,51633,50388,49041,47889,46969,46431,45962,45528,45106,44737,42649,40721,39173,38058,37354,38390,39337,40242,41122,41944,41906.5089263751,41736.3216686201
"Country","Guadeloupe","Americas","Caribbean","Males 30 to 44",38806,40089,41283,42320,43154,43830,44900,45893,46716,47334,47779,48107,48330,48415,48272,47786,47003,45652,43784,41553,39107,37524,36100,34771,33437,32050,32021.3525436372,31891.3100676919
"Country","Guadeloupe","Americas","Caribbean","Males 45 to 59",22638,23472,24340,25171,25947,26729,27686,28695,29704,30716,31765,32927,34115,35275,36376,37409,39115,40770,42328,43736,44958,45537,45974,46286,46526,46714,46672.2453267853,46482.7038534216
"Country","Guadeloupe","Americas","Caribbean","Males 60 or more",19024,19567,20135,20743,21385,22039,22681,23344,24075,24888,25760,26500,27278,28109,28987,29886,31299,32801,34414,36147,37997,39038,40101,41196,42371,43644,43604.9894045087,43427.9044179204
"Country","Guadeloupe","Americas","Caribbean","Females 0 to 14",51895,51799,51321,50499,49753,49413,48953,49124,49614,50065,50318,50541,50758,50896,51007,51157,50754,50402,49902,49199,48330,47243,46151,45051,43939,42834,42795.7134119862,42767.275951213
"Country","Guadeloupe","Americas","Caribbean","Females 15 to 29",55353,54914,54315,53789,53299,52671,52224,51275,50090,48879,47668,46078,44603,43455,42626,41979,41205,40441,39993,39849,39758,40221,40480,40648,40883,41239,41202.1390810314,41174.7605395731
"Country","Guadeloupe","Americas","Caribbean","Females 30 to 44",39841,41167,42585,44020,45363,46609,48101,49570,50919,52075,53061,53810,54140,54058,53725,53344,53659,53999,54015,53548,52721,51629,50369,48930,47278,45416,45375.4055264221,45345.2538777674
"Country","Guadeloupe","Americas","Caribbean","Females 45 to 59",24734,25604,26546,27535,28555,29631,30754,32010,33327,34607,35770,36949,37965,38942,40042,41366,43203,45219,47291,49202,50745,51868,52683,53285,53866,54537,54488.2528446909,54452.0457709134
"Country","Guadeloupe","Americas","Caribbean","Females 60 or more",24632,25342,26072,26852,27676,28545,29436,30374,31345,32332,33306,34279,35194,36143,37226,38533,40096,41997,44177,46527,48915,50716,52419,54044,55669,57350,57298.7384829203,57260.6638605329
"Country","Guadeloupe","Americas","Caribbean","ESTIMATES - TOTAL HOMICIDE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Number of countries with actual data (sample)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Number of countries with estimated data (covered)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Proportion of polulation in countries with estimated data",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated Homicide Count",22.4337747951672,22.677426804783,22.8748599292534,23.0471778859467,23.2239723887483,23.4255332375525,23.6604065658388,23.9201043770901,24.1901505676569,24.4513599399318,24.6876285553169,24.8954100591029,25.0779019842243,25.2425458618746,26,23,24,29,32,36,30.9569409516628,27,31,35,21,39,23,27.9019436870402
"Country","Guadeloupe","Americas","Caribbean","Lower range - Estimated homicide count",6.50175686291947,7.58980912495719,8.6821821520946,9.78161180048323,10.8986045210316,12.0441948061979,13.2264935355717,14.4448587388537,15.693240413655,16.9597243617068,18.2312287976312,19.5016187647672,20.7697082074874,22.0385902286091,23.8664095074887,21.1125930258554,22.0305318530665,26.620225989122,29.3740424707553,33.0457977795997,27.0276754214157,24.7843483346998,28.4561036435442,32.1278589523886,19.2767153714332,35.799614261233,21.1125930258554,24.3604391912449
"Country","Guadeloupe","Americas","Caribbean","Upper range - Estimated homicide count",40.8851985816315,40.1299013986612,39.2694875997449,38.346403199233,37.4123033406226,36.4980902350498,35.6126977012976,34.7385134274442,33.8513410631973,32.9237058842182,31.9361777328189,30.8883137162427,29.7884318027262,28.6489902438504,28.1335904925113,24.8874069741446,25.9694681469335,31.379774010878,34.6259575292447,38.9542022204003,35.1345345337436,29.2156516653002,33.5438963564558,37.8721410476114,22.7232846285668,42.200385738767,24.8874069741446,31.6672698882487
"Country","Guadeloupe","Americas","Caribbean","ESTIMATES - VICTIMS BY SEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Number of countries with actual data (sex)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Number of countries with estimated data (sex)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Proportion of polulation in countries with estimated data (sex)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated male victims",16.5269054326903,16.7064032549772,16.8518517408961,16.9787979459207,17.1090420111973,17.2575313812447,17.4305619710893,17.6218806950586,17.820823044026,18.0132553311973,18.1873138255361,18.3403859364531,18.4748272784141,18.596120008721,16.5454545454545,21.4666666666667,17.4545454545455,22.5578088578089,24,30.6,25.1100873107647,21.9004958677686,25.1450137741047,28.3895316804408,17.0337190082645,31.6340495867769,18.6559779614325,22.6320889785458
"Country","Guadeloupe","Americas","Caribbean","Estimated female victims",5.90686936247686,5.97102354980587,6.02300818835736,6.06837994002597,6.11493037755102,6.1680018563078,6.2298445947495,6.29822368203145,6.36932752363088,6.43810460873448,6.50031472978079,6.55502412264976,6.60307470581028,6.64642585315357,9.45454545454546,1.53333333333333,6.54545454545454,6.44219114219114,8,5.4,5.84685364089807,5.0995041322314,5.85498622589532,6.61046831955923,3.96628099173554,7.36595041322314,4.34402203856749,5.26985470849442
"Country","Guadeloupe","Americas","Caribbean","ESTIMATES - VICTIMS BY AGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Number of countries with actual data (age)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Number of countries with estimated data (age)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Proportion of polulation in countries with estimated data (age)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated male victims aged 0 to 14",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated male victims aged 15 to 29",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated male victims aged 30 to 44",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated male victims aged 45 to 59",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated male victims aged 60 or more",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated female victims aged 0 to 14",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated female victims aged 15 to 29",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated female victims aged 30 to 44",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated female victims aged 45 to 59",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated female victims aged 60 or more",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","ESTIMATES - VICTIMS BY MECHANISM",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Number of countries with actual data (mechanism)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Number of countries with estimated data (mechanism)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Proportion of polulation in countries with estimated data (mechanism)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated victims by firearm",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated victims by knife or sharp objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated victims by other mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guadeloupe","Americas","Caribbean","Estimated victims by unknown mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Estimates - Population",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Total Population",130482,133558,136692,139818,142802,145561,148060,150303,152277,153953,155329,156401,157175,157714,158099,158402,158648,158855,159035,159231,159444,159678,159973,160375,160967,161797,163184.2,164000
"Country","Guam","Oceania","Micronesia","Male Population",69607,71060,72412,73669,74813,75854,76788,77604,78317,78921,79427,79845,80174,80433,80609,80748,80833,80896,80933,80975,81023,81097,81195,81358,81614,81994,82696.9924955345,83000
"Country","Guam","Oceania","Micronesia","Female Population",60873,62493,64281,66144,67993,69705,71273,72699,73957,75034,75896,76550,77000,77288,77485,77658,77812,77961,78109,78262,78416,78583,78776,79018,79355,79804,80488.216078172,81000
"Country","Guam","Oceania","Micronesia","Males 0 to 14",19883,20494,21140,21798,22427,22971,23472,23862,24142,24321,24418,24506,24519,24471,24367,24202,23959,23681,23369,23038,22699,22349,22006,21684,21398,21168,21349.4882204244,21427.714222992
"Country","Guam","Oceania","Micronesia","Males 15 to 29",21630,21506,21327,21095,20809,20488,19987,19529,19183,18984,18906,18699,18532,18418,18353,18353,18415,18530,18687,18875,19083,19313,19555,19802,20044,20273,20446.8147530548,20521.7332975584
"Country","Guam","Oceania","Micronesia","Males 30 to 44",15989,16464,16855,17189,17509,17854,18224,18550,18772,18860,18836,18888,18901,18857,18731,18522,18237,17889,17495,17106,16743,16411,16109,15855,15659,15525,15658.1067943163,15715.4791814035
"Country","Guam","Oceania","Micronesia","Males 45 to 59",7673,7946,8253,8578,8899,9217,9612,9998,10367,10721,11058,11384,11718,12052,12381,12708,13012,13310,13598,13873,14120,14329,14512,14679,14842,15005,15133.6484669061,15189.0992023807
"Country","Guam","Oceania","Micronesia","Males 60 or more",4432,4650,4837,5009,5169,5324,5493,5665,5853,6035,6209,6368,6504,6635,6777,6963,7210,7486,7784,8083,8378,8695,9013,9338,9671,10023,10108.934260833,10145.9740956655
"Country","Guam","Oceania","Micronesia","Females 0 to 14",19092,19624,20235,20889,21517,22038,22491,22799,22958,22994,22935,22970,22946,22870,22734,22537,22335,22061,21743,21428,21150,20840,20583,20371,20180,20006,20177.5255734037,20305.8242694602
"Country","Guam","Oceania","Micronesia","Females 15 to 29",17315,17430,17549,17657,17758,17848,17904,17987,18097,18208,18287,18199,18081,17961,17885,17874,17912,18022,18172,18333,18477,18634,18770,18894,19022,19159,19323.2636439489,19446.1305197735
"Country","Guam","Oceania","Micronesia","Females 30 to 44",13474,14006,14544,15072,15583,16069,16427,16733,16983,17182,17333,17457,17524,17524,17450,17310,17092,16830,16543,16259,15993,15768,15566,15401,15278,15208,15338.3889293374,15435.9179990978
"Country","Guam","Oceania","Micronesia","Females 45 to 59",6702,6967,7296,7662,8046,8430,8881,9338,9786,10231,10662,11011,11352,11675,11977,12265,12519,12765,13003,13219,13408,13581,13721,13846,13978,14123,14244.0864577217,14334.6574106561
"Country","Guam","Oceania","Micronesia","Females 60 or more",4290,4466,4657,4864,5089,5320,5570,5842,6133,6419,6679,6913,7097,7258,7439,7672,7954,8283,8648,9023,9388,9760,10136,10506,10897,11308,11404.9514737603,11477.4698010125
"Country","Guam","Oceania","Micronesia","ESTIMATES - TOTAL HOMICIDE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Number of countries with actual data (sample)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Number of countries with estimated data (covered)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Proportion of polulation in countries with estimated data",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Estimated Homicide Count",3.5343720215018,3.61769177700937,3.70258258122288,3.78725668906315,3.86808443627856,3.94281759799684,4.01050812758508,4.07126437322991,4.12473420332482,4.17013209351685,2,8,2,8,9,7,11,1,1,5,3,4,3.76580201298402,3.77526518745234,3.78920100656985,3.80873940161637,3.84139441560255,3.86059853931213
"Country","Guam","Oceania","Micronesia","Lower range - Estimated homicide count",1.66333019549814,1.8653128084601,2.07567377643263,2.29354250939921,2.51652834276524,2.74254827576726,2.97007756756319,3.19825072406402,3.42583929474628,3.65117199680974,1.84109229180526,7.36436916722102,1.84109229180526,7.36436916722102,8.28491531312365,6.44382302131839,10.1260076049289,0.920546145902628,0.920546145902628,4.60273072951314,2.76163843770788,3.68218458361051,3.29715954962505,3.13558430427751,2.9766710662594,2.82065291917173,2.67200025596042,2.51165810991552
"Country","Guam","Oceania","Micronesia","Upper range - Estimated homicide count",5.67992326761388,5.62295341303582,5.55955065336624,5.48687628610653,5.39989755011802,5.2962033106113,5.175534769032,5.03914073764515,4.88770150651082,4.72148098619119,2.15890770819474,8.63563083277898,2.15890770819474,8.63563083277898,9.71508468687635,7.55617697868161,11.8739923950711,1.07945385409737,1.07945385409737,5.39726927048686,3.23836156229212,4.31781541638949,4.26369290068934,4.47358991745813,4.69002142943221,4.9151535347012,5.15996627173782,5.38944713794233
"Country","Guam","Oceania","Micronesia","ESTIMATES - VICTIMS BY SEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Number of countries with actual data (sex)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Number of countries with estimated data (sex)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Proportion of polulation in countries with estimated data (sex)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Estimated male victims",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Estimated female victims",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","ESTIMATES - VICTIMS BY AGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Number of countries with actual data (age)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Number of countries with estimated data (age)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Proportion of polulation in countries with estimated data (age)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Estimated male victims aged 0 to 14",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Estimated male victims aged 15 to 29",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Estimated male victims aged 30 to 44",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Estimated male victims aged 45 to 59",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Country","Guam","Oceania","Micronesia","Estimated male victims aged 60 or more",,,,,,,,,,,,,,,,,,,,,,,,,,,,
